hfhudcode,id,cfname,updateddate,addeddate,reportdate,icu_v,icu_o,isolbed_v,isolbed_o,beds_ward_v,beds_ward_o,mechvent_v,mechvent_o
DOH000000000026813,576,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-16 14:37:40,2020-04-16 14:37:40,2020-04-16,0,0,0,5,0,0,2,0
DOH000000000026813,27059,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-05-05 11:25:37,2020-05-05 11:25:37,2020-05-05,0,0,8,2,0,0,0,0
DOH000000000026813,25315,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-05-04 11:47:52,2020-05-04 11:47:52,2020-05-04,0,0,8,2,0,0,0,0
DOH000000000026813,3288,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-19 19:51:17,2020-04-19 19:51:17,2020-04-19,0,0,0,12,0,0,2,0
DOH000000000026813,13735,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-27 14:55:38,2020-04-27 11:31:35,2020-04-27,0,0,5,5,0,0,2,0
DOH000000000026813,15344,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-28 11:50:27,2020-04-28 11:50:27,2020-04-28,0,0,5,5,0,0,2,0
DOH000000000026813,7724,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-23 14:39:40,2020-04-23 11:38:58,2020-04-23,0,0,0,14,0,0,2,0
DOH000000000026813,4257,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-20 15:26:31,2020-04-20 15:26:31,2020-04-20,0,0,0,12,0,0,2,0
DOH000000000026813,12301,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-26 13:28:33,2020-04-26 13:28:33,2020-04-26,0,0,2,8,0,0,0,0
DOH000000000026813,16972,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-29 11:37:30,2020-04-29 11:37:30,2020-04-29,0,0,4,6,0,0,2,0
DOH000000000026813,23889,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-05-03 15:31:53,2020-05-03 15:31:53,2020-05-03,0,0,8,2,0,0,0,0
DOH000000000027113,8149,HIBO-FRANCISCO HOSPITAL,2020-04-24 5:47:11,2020-04-24 5:47:11,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000027113,15784,HIBO-FRANCISCO HOSPITAL,2020-04-29 5:09:38,2020-04-29 5:09:38,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000027113,734,HIBO-FRANCISCO HOSPITAL,2020-04-17 6:10:25,2020-04-17 6:10:25,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000027113,25851,HIBO-FRANCISCO HOSPITAL,2020-05-05 6:20:39,2020-05-05 6:20:39,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000027113,14168,HIBO-FRANCISCO HOSPITAL,2020-04-28 5:42:41,2020-04-28 5:42:41,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000027113,6734,HIBO-FRANCISCO HOSPITAL,2020-04-23 5:33:14,2020-04-23 5:33:14,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000027113,20783,HIBO-FRANCISCO HOSPITAL,2020-05-02 4:55:15,2020-05-02 4:55:15,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000027113,2195,HIBO-FRANCISCO HOSPITAL,2020-04-18 11:26:42,2020-04-18 11:26:42,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000027113,22474,HIBO-FRANCISCO HOSPITAL,2020-05-03 6:12:37,2020-05-03 6:12:37,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000027113,24073,HIBO-FRANCISCO HOSPITAL,2020-05-04 5:14:17,2020-05-04 5:14:17,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000027113,2458,HIBO-FRANCISCO HOSPITAL,2020-04-19 6:14:01,2020-04-19 6:14:01,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000027113,3321,HIBO-FRANCISCO HOSPITAL,2020-04-20 6:01:11,2020-04-20 6:01:11,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000027113,5501,HIBO-FRANCISCO HOSPITAL,2020-04-22 5:35:50,2020-04-22 5:35:50,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000027113,17451,HIBO-FRANCISCO HOSPITAL,2020-04-30 6:21:27,2020-04-30 6:21:27,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000027113,9688,HIBO-FRANCISCO HOSPITAL,2020-04-25 5:57:25,2020-04-25 5:57:25,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000027113,99,HIBO-FRANCISCO HOSPITAL,2020-04-16 7:49:35,2020-04-16 7:49:35,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000027113,12569,HIBO-FRANCISCO HOSPITAL,2020-04-27 5:14:29,2020-04-27 5:14:29,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000027113,11601,HIBO-FRANCISCO HOSPITAL,2020-04-26 8:24:51,2020-04-26 8:24:51,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000027113,4368,HIBO-FRANCISCO HOSPITAL,2020-04-21 6:08:12,2020-04-21 6:08:12,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000027113,19124,HIBO-FRANCISCO HOSPITAL,2020-05-01 6:03:32,2020-05-01 6:03:32,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000027779,14257,SIBUCO MUNICIPAL HOSPITAL,2020-04-28 7:05:38,2020-04-28 7:05:38,2020-04-28,0,0,2,0,0,0,0,0
DOH000000000027779,5568,SIBUCO MUNICIPAL HOSPITAL,2020-04-22 7:15:18,2020-04-22 7:15:18,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000027779,1709,SIBUCO MUNICIPAL HOSPITAL,2020-04-18 7:47:23,2020-04-18 7:47:23,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000027779,6838,SIBUCO MUNICIPAL HOSPITAL,2020-04-23 7:26:29,2020-04-23 7:26:29,2020-04-23,0,0,2,0,0,0,0,0
DOH000000000027779,3269,SIBUCO MUNICIPAL HOSPITAL,2020-04-19 17:49:41,2020-04-19 17:49:41,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000027779,15951,SIBUCO MUNICIPAL HOSPITAL,2020-04-29 7:26:07,2020-04-29 7:26:07,2020-04-29,0,0,2,0,0,0,0,0
DOH000000000027779,3618,SIBUCO MUNICIPAL HOSPITAL,2020-04-20 8:10:21,2020-04-20 8:10:21,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000027779,82,SIBUCO MUNICIPAL HOSPITAL,2020-04-16 7:36:57,2020-04-16 7:36:57,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000027779,24160,SIBUCO MUNICIPAL HOSPITAL,2020-05-04 6:53:29,2020-05-04 6:53:29,2020-05-04,0,0,2,0,0,0,0,0
DOH000000000027779,4441,SIBUCO MUNICIPAL HOSPITAL,2020-04-21 7:17:23,2020-04-21 7:17:23,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000027779,12692,SIBUCO MUNICIPAL HOSPITAL,2020-04-27 7:22:25,2020-04-27 7:22:25,2020-04-27,0,0,2,0,0,0,0,0
DOH000000000027779,11190,SIBUCO MUNICIPAL HOSPITAL,2020-04-26 6:58:56,2020-04-26 6:58:56,2020-04-26,0,0,2,0,0,0,0,0
DOH000000000027779,19160,SIBUCO MUNICIPAL HOSPITAL,2020-05-01 6:32:55,2020-05-01 6:32:55,2020-05-01,0,0,0,0,2,0,0,0
DOH000000000027779,8186,SIBUCO MUNICIPAL HOSPITAL,2020-04-24 6:41:28,2020-04-24 6:41:28,2020-04-24,0,0,2,0,0,0,0,0
DOH000000000027779,17811,SIBUCO MUNICIPAL HOSPITAL,2020-04-30 8:09:48,2020-04-30 8:09:48,2020-04-30,0,0,2,0,0,0,0,0
DOH000000000027779,22518,SIBUCO MUNICIPAL HOSPITAL,2020-05-03 6:56:30,2020-05-03 6:56:30,2020-05-03,0,0,2,0,0,0,0,0
DOH000000000027779,9824,SIBUCO MUNICIPAL HOSPITAL,2020-04-25 7:29:41,2020-04-25 7:29:41,2020-04-25,0,0,2,0,0,0,0,0
DOH000000000027779,20840,SIBUCO MUNICIPAL HOSPITAL,2020-05-02 6:48:01,2020-05-02 6:48:01,2020-05-02,0,0,2,0,0,0,0,0
DOH000000000027779,25903,SIBUCO MUNICIPAL HOSPITAL,2020-05-05 6:55:29,2020-05-05 6:55:29,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000027955,13330,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-27 9:01:36,2020-04-27 9:01:36,2020-04-27,0,0,0,0,0,0,1,0
DOH000000000027955,15902,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-29 7:11:12,2020-04-29 7:11:12,2020-04-29,0,0,0,0,0,0,1,0
DOH000000000027955,10894,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-25 14:39:15,2020-04-25 14:39:15,2020-04-25,0,0,0,0,0,0,1,0
DOH000000000027955,19529,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-05-01 8:13:19,2020-05-01 8:13:19,2020-05-01,0,0,0,0,0,0,1,0
DOH000000000027955,11141,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-26 5:56:47,2020-04-26 5:56:47,2020-04-26,0,0,0,0,0,0,1,0
DOH000000000027955,5424,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-21 16:39:18,2020-04-21 16:39:18,2020-04-21,0,0,0,0,0,0,1,0
DOH000000000027955,8208,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-24 6:54:36,2020-04-24 6:54:36,2020-04-24,0,0,0,0,0,0,1,0
DOH000000000027955,7004,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-23 8:06:02,2020-04-23 8:06:02,2020-04-23,0,0,0,0,0,0,1,0
DOH000000000027955,25631,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-05-04 15:45:59,2020-05-04 15:45:59,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000027955,6621,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-22 15:51:21,2020-04-22 15:51:21,2020-04-22,0,0,0,0,0,0,1,0
DOH000000000027955,17750,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-30 8:03:42,2020-04-30 8:03:42,2020-04-30,0,0,0,0,0,0,1,0
DOH000000000027955,3490,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-20 7:49:04,2020-04-20 7:49:04,2020-04-20,0,0,0,0,0,0,1,0
DOH000000000027956,16890,TIBUNGCO DOCTORS HOSPITAL,2020-04-29 10:52:26,2020-04-29 10:52:26,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000027956,24984,TIBUNGCO DOCTORS HOSPITAL,2020-05-04 9:28:18,2020-05-04 9:28:18,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000027956,4240,TIBUNGCO DOCTORS HOSPITAL,2020-04-20 15:09:10,2020-04-20 15:09:10,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000027956,22040,TIBUNGCO DOCTORS HOSPITAL,2020-05-02 12:48:42,2020-05-02 12:48:42,2020-05-02,0,0,2,0,0,0,0,0
DOH000000000027956,23981,TIBUNGCO DOCTORS HOSPITAL,2020-05-03 17:02:31,2020-05-03 17:02:31,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000027956,18753,TIBUNGCO DOCTORS HOSPITAL,2020-04-30 12:41:10,2020-04-30 12:41:10,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000027956,15217,TIBUNGCO DOCTORS HOSPITAL,2020-04-28 10:32:25,2020-04-28 10:32:25,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000027956,9636,TIBUNGCO DOCTORS HOSPITAL,2020-04-24 17:27:18,2020-04-24 17:27:18,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000027957,5411,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-04-21 16:17:04,2020-04-21 16:17:04,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000027957,3187,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-04-19 14:18:21,2020-04-19 14:18:21,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000027957,1280,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-04-17 10:36:31,2020-04-17 10:36:31,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000027957,25410,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-05-04 12:52:28,2020-05-04 12:52:28,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000027957,20164,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-05-01 10:36:52,2020-05-01 10:36:52,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000027957,26945,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-05-05 10:36:53,2020-05-05 10:36:53,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000027957,22347,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-05-02 16:57:37,2020-05-02 16:57:37,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000027957,15530,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-04-28 14:41:40,2020-04-28 14:41:40,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000027957,23942,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-05-03 16:32:51,2020-05-03 16:32:51,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000027957,19073,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-04-30 18:33:01,2020-04-30 18:33:01,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000027957,4275,"GONZALES MARANAN MED. CTR.,INC. GUIHING SATELLITE",2020-04-20 15:46:07,2020-04-20 15:46:07,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000028057,15446,LAGUNA MEDICAL CENTER,2020-04-28 13:30:21,2020-04-28 13:30:21,2020-04-28,0,0,1,4,4,13,5,0
DOH000000000028057,18410,LAGUNA MEDICAL CENTER,2020-04-30 9:57:32,2020-04-30 9:57:32,2020-04-30,0,0,0,5,8,9,5,0
DOH000000000028057,25541,LAGUNA MEDICAL CENTER,2020-05-04 14:46:59,2020-05-04 14:46:59,2020-05-04,0,0,0,3,6,11,5,0
DOH000000000028065,18439,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-04-30 10:09:14,2020-04-30 10:09:14,2020-04-30,0,0,0,7,0,0,0,0
DOH000000000028065,22426,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-05-02 20:00:31,2020-05-02 20:00:31,2020-05-02,0,0,1,4,0,0,0,0
DOH000000000028065,27309,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-05-05 14:19:16,2020-05-05 14:19:16,2020-05-05,0,0,2,3,0,0,0,0
DOH000000000028065,25638,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-05-04 15:50:11,2020-05-04 15:50:11,2020-05-04,0,0,2,3,0,0,0,0
DOH000000000028065,15254,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-04-28 10:57:16,2020-04-28 10:57:16,2020-04-28,0,0,5,0,0,0,0,0
DOH000000000028065,20442,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-05-01 13:30:46,2020-05-01 13:30:46,2020-05-01,0,0,0,5,0,0,0,0
DOH000000000028065,16925,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-04-29 11:08:34,2020-04-29 11:08:34,2020-04-29,0,0,2,3,0,0,0,0
DOH000000000028065,24038,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-05-03 18:59:48,2020-05-03 18:59:48,2020-05-03,0,0,2,3,0,0,0,0
DOH000000000028065,13323,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,2020-04-27 8:59:44,2020-04-27 8:59:44,2020-04-27,0,0,0,0,5,0,0,0
DOH000000000029639,3,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-15 17:18:40,2020-04-15 17:18:40,2020-04-15,0,0,1,0,0,0,0,0
DOH000000000029639,14685,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-28 8:22:58,2020-04-28 8:22:58,2020-04-28,0,0,1,0,0,0,0,0
DOH000000000029639,22695,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-05-03 7:51:48,2020-05-03 7:51:48,2020-05-03,0,0,1,0,0,0,0,0
DOH000000000029639,21246,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-05-02 8:23:56,2020-05-02 8:23:56,2020-05-02,0,0,1,0,0,0,0,0
DOH000000000029639,4582,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-21 8:04:08,2020-04-21 8:04:08,2020-04-21,0,0,1,0,0,0,0,0
DOH000000000029639,12921,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-27 8:06:31,2020-04-27 8:06:31,2020-04-27,0,0,1,0,0,0,0,0
DOH000000000029639,10443,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-25 9:27:56,2020-04-25 9:27:56,2020-04-25,0,0,1,0,0,0,0,0
DOH000000000029639,2718,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-19 8:15:37,2020-04-19 8:15:37,2020-04-19,0,0,1,0,0,0,0,0
DOH000000000029639,3929,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-20 9:44:18,2020-04-20 9:44:18,2020-04-20,0,0,1,0,0,0,0,0
DOH000000000029639,16384,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-29 8:36:08,2020-04-29 8:36:08,2020-04-29,0,0,1,0,0,0,0,0
DOH000000000029639,26411,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-05-05 8:31:02,2020-05-05 8:31:02,2020-05-05,0,0,1,0,0,0,0,0
DOH000000000029639,24718,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-05-04 8:40:56,2020-05-04 8:40:56,2020-05-04,0,0,1,0,0,0,0,0
DOH000000000029639,11666,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-26 8:33:25,2020-04-26 8:33:25,2020-04-26,0,0,1,0,0,0,0,0
DOH000000000029639,17799,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-30 8:08:59,2020-04-30 8:08:59,2020-04-30,0,0,1,0,0,0,0,0
DOH000000000029639,1010,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-17 8:26:28,2020-04-17 8:26:28,2020-04-17,0,0,1,0,0,0,0,0
DOH000000000029639,2171,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-18 10:59:12,2020-04-18 10:59:12,2020-04-18,0,0,1,0,0,0,0,0
DOH000000000029639,7143,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-23 8:23:50,2020-04-23 8:23:50,2020-04-23,0,0,1,0,0,0,0,0
DOH000000000029639,165,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-16 8:21:17,2020-04-16 8:21:17,2020-04-16,0,0,1,0,0,0,0,0
DOH000000000029639,9083,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-24 10:04:42,2020-04-24 10:04:42,2020-04-24,0,0,1,0,0,0,0,0
DOH000000000029639,6230,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-04-22 10:01:45,2020-04-22 10:01:45,2020-04-22,0,0,1,0,0,0,0,0
DOH000000000029639,20016,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",2020-05-01 9:46:09,2020-05-01 9:46:09,2020-05-01,0,0,1,0,0,0,0,0
DOH000000000029735,27300,PASIG CITY CHILDREN?S HOSPITAL ? CHILD?S HOPE,2020-05-05 14:10:12,2020-05-05 14:10:12,2020-05-05,13,2,14,48,8,30,19,2
DOH000000000029741,5313,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-21 14:17:12,2020-04-21 14:17:12,2020-04-21,0,0,2,0,2,2,3,2
DOH000000000029741,9148,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-24 10:33:55,2020-04-24 10:33:55,2020-04-24,0,0,2,0,2,2,3,2
DOH000000000029741,25594,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-05-04 15:20:19,2020-05-04 15:20:19,2020-05-04,0,0,2,0,1,3,5,0
DOH000000000029741,14048,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-27 16:01:28,2020-04-27 16:01:28,2020-04-27,0,0,2,0,2,2,4,1
DOH000000000029741,7549,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-23 10:02:26,2020-04-23 10:02:26,2020-04-23,0,0,2,0,1,3,3,2
DOH000000000029741,22121,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-05-02 13:40:25,2020-05-02 13:40:25,2020-05-02,0,0,1,1,2,2,4,1
DOH000000000029741,4189,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-20 14:10:51,2020-04-20 14:10:51,2020-04-20,0,0,2,0,2,2,4,1
DOH000000000029741,1546,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-17 17:15:34,2020-04-17 17:15:34,2020-04-17,4,1,2,0,3,1,5,1
DOH000000000029741,23417,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-05-03 10:34:23,2020-05-03 10:34:23,2020-05-03,0,0,2,0,2,2,3,2
DOH000000000029741,27034,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-05-05 11:16:52,2020-05-05 11:16:52,2020-05-05,0,0,2,0,3,1,5,0
DOH000000000029741,20097,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-05-01 10:09:59,2020-05-01 10:09:59,2020-05-01,0,0,2,0,2,2,5,0
DOH000000000029741,6488,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-22 13:32:17,2020-04-22 13:32:17,2020-04-22,0,2,2,2,2,2,2,1
DOH000000000029741,18630,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-30 11:36:23,2020-04-30 11:36:23,2020-04-30,0,0,2,0,4,0,4,1
DOH000000000029741,10828,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-25 14:02:39,2020-04-25 14:02:39,2020-04-25,0,0,2,1,3,1,2,2
DOH000000000029741,15564,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-28 15:06:15,2020-04-28 15:06:15,2020-04-28,0,0,2,0,1,3,3,2
DOH000000000029741,17174,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-04-29 14:02:27,2020-04-29 14:02:27,2020-04-29,0,0,2,0,2,2,4,1
DOH000000000029798,8803,TALACOGON DISTRICT HOSPITAL,2020-04-24 8:53:49,2020-04-24 8:53:49,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000029798,1710,TALACOGON DISTRICT HOSPITAL,2020-04-18 7:47:53,2020-04-18 7:47:53,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000029798,215,TALACOGON DISTRICT HOSPITAL,2020-04-16 8:42:39,2020-04-16 8:42:39,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000029798,10180,TALACOGON DISTRICT HOSPITAL,2020-04-25 8:30:48,2020-04-25 8:30:48,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000029798,13130,TALACOGON DISTRICT HOSPITAL,2020-04-27 8:29:32,2020-04-27 8:29:32,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000029798,24765,TALACOGON DISTRICT HOSPITAL,2020-05-04 8:46:26,2020-05-04 8:46:26,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000029798,2678,TALACOGON DISTRICT HOSPITAL,2020-04-19 8:09:08,2020-04-19 8:09:08,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000029798,11767,TALACOGON DISTRICT HOSPITAL,2020-04-26 8:56:56,2020-04-26 8:56:56,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000029798,18283,TALACOGON DISTRICT HOSPITAL,2020-04-30 9:17:41,2020-04-30 9:17:41,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000029798,3590,TALACOGON DISTRICT HOSPITAL,2020-04-20 8:06:20,2020-04-20 8:06:20,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000029798,840,TALACOGON DISTRICT HOSPITAL,2020-04-17 7:50:59,2020-04-17 7:50:59,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000029798,16616,TALACOGON DISTRICT HOSPITAL,2020-04-29 9:13:40,2020-04-29 9:13:40,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000029798,14970,TALACOGON DISTRICT HOSPITAL,2020-04-28 9:06:20,2020-04-28 9:06:20,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000029798,26556,TALACOGON DISTRICT HOSPITAL,2020-05-05 8:56:10,2020-05-05 8:56:10,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000029798,23125,TALACOGON DISTRICT HOSPITAL,2020-05-03 9:04:27,2020-05-03 9:04:27,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000029798,4601,TALACOGON DISTRICT HOSPITAL,2020-04-21 8:06:48,2020-04-21 8:06:48,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000029798,6105,TALACOGON DISTRICT HOSPITAL,2020-04-22 9:12:21,2020-04-22 9:12:21,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000029798,21441,TALACOGON DISTRICT HOSPITAL,2020-05-02 9:00:35,2020-05-02 9:00:35,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000029798,7449,TALACOGON DISTRICT HOSPITAL,2020-04-23 9:23:59,2020-04-23 9:23:59,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000029798,20077,TALACOGON DISTRICT HOSPITAL,2020-05-01 10:02:05,2020-05-01 10:02:05,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000030050,481,BAGGAO DISTRICT HOSPITAL,2020-04-16 12:46:24,2020-04-16 12:46:24,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000030050,7437,BAGGAO DISTRICT HOSPITAL,2020-04-23 9:20:29,2020-04-23 9:20:29,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000030050,1277,BAGGAO DISTRICT HOSPITAL,2020-04-17 10:33:06,2020-04-17 10:33:06,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000030050,10567,BAGGAO DISTRICT HOSPITAL,2020-04-25 10:30:25,2020-04-25 10:30:25,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000030050,6244,BAGGAO DISTRICT HOSPITAL,2020-04-22 10:08:06,2020-04-22 10:08:06,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000030050,2288,BAGGAO DISTRICT HOSPITAL,2020-04-18 13:49:23,2020-04-18 13:49:23,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000030050,2922,BAGGAO DISTRICT HOSPITAL,2020-04-19 9:28:42,2020-04-19 9:28:42,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000030050,3898,BAGGAO DISTRICT HOSPITAL,2020-04-20 9:25:42,2020-04-20 9:25:42,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000030050,13459,BAGGAO DISTRICT HOSPITAL,2020-04-27 9:29:23,2020-04-27 9:29:23,2020-04-27,0,0,0,0,0,0,0,0
