hfhudcode,id,cfname,updateddate,addeddate,reportdate,icu_v,icu_o,isolbed_v,isolbed_o,beds_ward_v,beds_ward_o,mechvent_v,mechvent_o
DOH000000000037388,1924,"UNITED DOCTORS HOSPITAL OF COTABATO CITY, INC.",2020-04-18 8:31:31,2020-04-18 8:31:31,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037388,4773,"UNITED DOCTORS HOSPITAL OF COTABATO CITY, INC.",2020-04-21 8:36:05,2020-04-21 8:36:05,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037388,3792,"UNITED DOCTORS HOSPITAL OF COTABATO CITY, INC.",2020-04-20 8:46:34,2020-04-20 8:46:34,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037388,2998,"UNITED DOCTORS HOSPITAL OF COTABATO CITY, INC.",2020-04-19 10:18:55,2020-04-19 10:18:55,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000037412,4812,HOSPITAL DE ZAMBOANGA INC.,2020-04-21 8:42:06,2020-04-21 8:42:06,2020-04-21,0,0,1,0,0,0,0,0
DOH000000000037412,6030,HOSPITAL DE ZAMBOANGA INC.,2020-04-22 8:54:25,2020-04-22 8:54:25,2020-04-22,0,0,1,0,0,0,0,0
DOH000000000037412,1032,HOSPITAL DE ZAMBOANGA INC.,2020-04-17 8:31:46,2020-04-17 8:31:46,2020-04-17,0,0,1,0,0,0,0,0
DOH000000000037412,2145,HOSPITAL DE ZAMBOANGA INC.,2020-04-18 10:35:43,2020-04-18 10:35:43,2020-04-18,0,0,1,0,0,0,0,0
DOH000000000037412,3770,HOSPITAL DE ZAMBOANGA INC.,2020-04-20 8:41:47,2020-04-20 8:41:47,2020-04-20,0,0,1,0,0,0,0,0
DOH000000000037412,2577,HOSPITAL DE ZAMBOANGA INC.,2020-04-19 7:45:53,2020-04-19 7:45:53,2020-04-19,0,0,1,0,0,0,0,0
DOH000000000037412,311,HOSPITAL DE ZAMBOANGA INC.,2020-04-16 9:42:33,2020-04-16 9:42:33,2020-04-16,0,0,1,0,0,0,0,0
DOH000000000037462,4272,SARANGANI HEALTHCARE FACILITY,2020-04-20 15:40:28,2020-04-20 15:40:28,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037462,5041,SARANGANI HEALTHCARE FACILITY,2020-04-21 10:05:28,2020-04-21 10:05:28,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037462,6485,SARANGANI HEALTHCARE FACILITY,2020-04-22 13:29:23,2020-04-22 13:29:23,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037488,2019,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-18 9:05:46,2020-04-18 9:05:46,2020-04-18,0,0,4,0,0,0,0,0
DOH000000000037488,804,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-17 7:32:51,2020-04-17 7:32:51,2020-04-17,0,0,4,0,0,0,0,0
DOH000000000037488,54,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-16 7:18:53,2020-04-16 7:18:53,2020-04-16,0,0,4,0,0,0,0,0
DOH000000000037488,2962,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-19 9:52:33,2020-04-19 9:52:33,2020-04-19,0,0,3,1,0,0,0,0
DOH000000000037488,5924,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-22 8:32:47,2020-04-22 8:32:47,2020-04-22,0,0,4,0,0,0,0,0
DOH000000000037488,4974,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-21 9:34:53,2020-04-21 9:34:53,2020-04-21,0,0,4,0,0,0,0,0
DOH000000000037488,3916,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-20 9:37:37,2020-04-20 9:37:37,2020-04-20,0,0,4,0,0,0,0,0
DOH000000000037698,1217,SULTAN KUDARAT DISTRICT HOSPITAL,2020-04-17 9:48:56,2020-04-17 9:48:56,2020-04-17,0,0,6,0,0,0,0,0
DOH000000000037698,6225,SULTAN KUDARAT DISTRICT HOSPITAL,2020-04-22 9:58:23,2020-04-22 9:58:23,2020-04-22,0,0,5,0,0,0,0,0
DOH000000000037698,4837,SULTAN KUDARAT DISTRICT HOSPITAL,2020-04-21 8:49:55,2020-04-21 8:49:55,2020-04-21,0,0,5,0,0,0,0,0
DOH000000000037751,2016,"TAGALOGUIN-ADONA POLYMEDIC & DIAGNOSTIC CENTER, INC.",2020-04-18 9:04:28,2020-04-18 9:04:28,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037751,5169,"TAGALOGUIN-ADONA POLYMEDIC & DIAGNOSTIC CENTER, INC.",2020-04-21 11:29:18,2020-04-21 11:29:18,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037751,4251,"TAGALOGUIN-ADONA POLYMEDIC & DIAGNOSTIC CENTER, INC.",2020-04-20 15:21:27,2020-04-20 15:21:27,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037751,6200,"TAGALOGUIN-ADONA POLYMEDIC & DIAGNOSTIC CENTER, INC.",2020-04-22 9:45:21,2020-04-22 9:45:21,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037752,867,MANUPAC DOCTORS HEALTHCARE,2020-04-17 7:59:05,2020-04-17 7:59:05,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000037752,2658,MANUPAC DOCTORS HEALTHCARE,2020-04-19 8:05:01,2020-04-19 8:05:01,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000037752,147,MANUPAC DOCTORS HEALTHCARE,2020-04-16 8:12:28,2020-04-16 8:12:28,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000037752,2176,MANUPAC DOCTORS HEALTHCARE,2020-04-18 11:03:50,2020-04-18 11:03:50,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037752,4533,MANUPAC DOCTORS HEALTHCARE,2020-04-21 7:54:21,2020-04-21 7:54:21,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037752,3458,MANUPAC DOCTORS HEALTHCARE,2020-04-20 7:39:38,2020-04-20 7:39:38,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037752,5691,MANUPAC DOCTORS HEALTHCARE,2020-04-22 7:53:00,2020-04-22 7:53:00,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037753,816,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",2020-04-17 7:39:33,2020-04-17 7:39:33,2020-04-17,0,0,7,0,0,0,0,0
DOH000000000037753,5963,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",2020-04-22 8:40:34,2020-04-22 8:40:34,2020-04-22,0,0,7,0,0,0,0,0
DOH000000000037753,4949,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",2020-04-21 9:21:35,2020-04-21 9:21:35,2020-04-21,0,0,7,0,0,0,0,0
DOH000000000037753,628,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",2020-04-16 15:49:32,2020-04-16 15:49:32,2020-04-16,0,0,7,0,0,0,0,0
DOH000000000037753,2993,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",2020-04-19 10:15:45,2020-04-19 10:15:45,2020-04-19,0,0,7,0,0,0,0,0
DOH000000000037753,3871,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",2020-04-20 9:09:51,2020-04-20 9:09:51,2020-04-20,0,0,7,0,0,0,0,0
DOH000000000037753,2052,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",2020-04-18 9:22:00,2020-04-18 9:22:00,2020-04-18,0,0,7,0,0,0,0,0
DOH000000000037754,2384,JABONGA COMMUNITY INFIRMARY,2020-04-18 16:50:27,2020-04-18 16:50:27,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037754,1563,JABONGA COMMUNITY INFIRMARY,2020-04-17 18:24:43,2020-04-17 18:24:43,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000037754,3087,JABONGA COMMUNITY INFIRMARY,2020-04-19 11:48:42,2020-04-19 11:48:42,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000037754,709,JABONGA COMMUNITY INFIRMARY,2020-04-16 19:22:54,2020-04-16 19:22:54,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000037754,6264,JABONGA COMMUNITY INFIRMARY,2020-04-22 10:13:57,2020-04-22 10:13:57,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037754,5152,JABONGA COMMUNITY INFIRMARY,2020-04-21 11:15:44,2020-04-21 11:15:44,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037893,4045,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC,2020-04-20 11:13:27,2020-04-20 11:13:27,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037893,1417,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC,2020-04-17 13:32:11,2020-04-17 13:32:11,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000037893,463,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC,2020-04-16 12:17:22,2020-04-16 12:17:22,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000037893,6428,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC,2020-04-22 12:26:04,2020-04-22 12:26:04,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037893,4996,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC,2020-04-21 9:50:44,2020-04-21 9:50:44,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037893,3241,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC,2020-04-19 16:39:03,2020-04-19 16:39:03,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000037941,2994,ROSALES CHUA PUN MEMORIAL INFIRMARY INC.,2020-04-19 10:15:58,2020-04-19 10:15:58,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000037941,1307,ROSALES CHUA PUN MEMORIAL INFIRMARY INC.,2020-04-17 10:59:30,2020-04-17 10:59:30,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000037941,5195,ROSALES CHUA PUN MEMORIAL INFIRMARY INC.,2020-04-21 11:55:13,2020-04-21 11:55:13,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037941,3859,ROSALES CHUA PUN MEMORIAL INFIRMARY INC.,2020-04-20 9:05:47,2020-04-20 9:05:47,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037941,2422,ROSALES CHUA PUN MEMORIAL INFIRMARY INC.,2020-04-18 19:13:26,2020-04-18 19:13:26,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037941,146,ROSALES CHUA PUN MEMORIAL INFIRMARY INC.,2020-04-16 8:12:01,2020-04-16 8:12:01,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000037942,4842,AWUYON COMMUNITY MUNICIPAL HOSPITAL (FORMERLY:BAGANGA INFIRM,2020-04-21 8:52:05,2020-04-21 8:52:05,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037942,289,AWUYON COMMUNITY MUNICIPAL HOSPITAL (FORMERLY:BAGANGA INFIRM,2020-04-16 9:23:05,2020-04-16 9:23:05,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000037942,6253,AWUYON COMMUNITY MUNICIPAL HOSPITAL (FORMERLY:BAGANGA INFIRM,2020-04-22 10:10:26,2020-04-22 10:10:26,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037942,2322,AWUYON COMMUNITY MUNICIPAL HOSPITAL (FORMERLY:BAGANGA INFIRM,2020-04-18 15:08:49,2020-04-18 15:08:49,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037942,4269,AWUYON COMMUNITY MUNICIPAL HOSPITAL (FORMERLY:BAGANGA INFIRM,2020-04-20 15:38:46,2020-04-20 15:38:46,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037944,5807,F.P. URBIZTONDO MEDICAL HOSPITAL INC.,2020-04-22 8:13:20,2020-04-22 8:13:20,2020-04-22,0,0,5,0,0,0,0,0
DOH000000000037944,1942,F.P. URBIZTONDO MEDICAL HOSPITAL INC.,2020-04-18 8:37:15,2020-04-18 8:37:15,2020-04-18,0,0,5,0,0,0,0,0
DOH000000000037944,168,F.P. URBIZTONDO MEDICAL HOSPITAL INC.,2020-04-16 8:22:06,2020-04-16 8:22:06,2020-04-16,0,0,5,0,0,0,0,0
DOH000000000037944,4610,F.P. URBIZTONDO MEDICAL HOSPITAL INC.,2020-04-21 8:07:48,2020-04-21 8:07:48,2020-04-21,0,0,5,0,0,0,0,0
DOH000000000037944,3512,F.P. URBIZTONDO MEDICAL HOSPITAL INC.,2020-04-20 7:52:59,2020-04-20 7:52:59,2020-04-20,0,0,5,0,0,0,0,0
DOH000000000037944,2823,F.P. URBIZTONDO MEDICAL HOSPITAL INC.,2020-04-19 8:42:10,2020-04-19 8:42:10,2020-04-19,0,0,5,0,0,0,0,0
DOH000000000037945,2233,KARMELLI CLINIC AND HOSPITAL PINILI INC.,2020-04-18 12:01:34,2020-04-18 12:01:34,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037945,1281,KARMELLI CLINIC AND HOSPITAL PINILI INC.,2020-04-17 10:36:41,2020-04-17 10:36:41,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000037945,3118,KARMELLI CLINIC AND HOSPITAL PINILI INC.,2020-04-19 12:27:03,2020-04-19 12:27:03,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000037945,4689,KARMELLI CLINIC AND HOSPITAL PINILI INC.,2020-04-21 8:19:50,2020-04-21 8:19:50,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037945,3981,KARMELLI CLINIC AND HOSPITAL PINILI INC.,2020-04-20 10:09:34,2020-04-20 10:09:34,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037945,287,KARMELLI CLINIC AND HOSPITAL PINILI INC.,2020-04-16 9:20:38,2020-04-16 9:20:38,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000037945,6437,KARMELLI CLINIC AND HOSPITAL PINILI INC.,2020-04-22 12:33:29,2020-04-22 12:33:29,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037946,3326,LB CRUEL MEDICAL CLINIC,2020-04-20 6:08:08,2020-04-20 6:08:08,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000037946,5531,LB CRUEL MEDICAL CLINIC,2020-04-22 6:42:59,2020-04-22 6:42:59,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037946,1595,LB CRUEL MEDICAL CLINIC,2020-04-18 6:22:22,2020-04-18 6:22:22,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037946,2457,LB CRUEL MEDICAL CLINIC,2020-04-19 6:09:43,2020-04-19 6:09:43,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000037946,52,LB CRUEL MEDICAL CLINIC,2020-04-16 7:16:43,2020-04-16 7:16:43,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000037946,4465,LB CRUEL MEDICAL CLINIC,2020-04-21 7:29:08,2020-04-21 7:29:08,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037946,743,LB CRUEL MEDICAL CLINIC,2020-04-17 6:32:23,2020-04-17 6:32:23,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000037947,2481,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC.",2020-04-19 6:56:41,2020-04-19 6:56:41,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000037947,5781,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC.",2020-04-22 8:10:06,2020-04-22 8:10:06,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000037947,4532,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC.",2020-04-21 7:54:16,2020-04-21 7:54:16,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000037947,1698,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC.",2020-04-18 7:44:30,2020-04-18 7:44:30,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000037947,858,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC.",2020-04-17 7:56:52,2020-04-17 7:56:52,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000037947,3532,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC.",2020-04-20 7:57:33,2020-04-20 7:57:33,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000038001,5396,"VICAR FRANCIS HOSPITAL, INC.",2020-04-21 16:04:55,2020-04-21 16:04:55,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000038004,3913,FCC INFIRMARY,2020-04-20 9:36:25,2020-04-20 9:36:25,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000038004,6169,FCC INFIRMARY,2020-04-22 9:34:23,2020-04-22 9:34:23,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000038004,4874,FCC INFIRMARY,2020-04-21 8:58:33,2020-04-21 8:58:33,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000038004,3272,FCC INFIRMARY,2020-04-19 18:04:31,2020-04-19 18:04:31,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000038004,2029,FCC INFIRMARY,2020-04-18 9:09:58,2020-04-18 9:09:58,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000038004,519,FCC INFIRMARY,2020-04-16 13:37:28,2020-04-16 13:37:28,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000038004,1358,FCC INFIRMARY,2020-04-17 11:59:35,2020-04-17 11:59:35,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000038007,3583,GRUPO MEDICO DE DIOS INC.,2020-04-20 8:05:32,2020-04-20 8:05:32,2020-04-20,0,0,4,0,0,0,0,0
DOH000000000038007,4664,GRUPO MEDICO DE DIOS INC.,2020-04-21 8:15:28,2020-04-21 8:15:28,2020-04-21,0,0,3,0,0,0,0,0
DOH000000000038007,356,GRUPO MEDICO DE DIOS INC.,2020-04-16 10:20:12,2020-04-16 10:20:12,2020-04-16,0,0,4,0,0,0,0,0
DOH000000000038007,1979,GRUPO MEDICO DE DIOS INC.,2020-04-18 8:50:45,2020-04-18 8:50:45,2020-04-18,0,0,4,0,0,0,0,0
DOH000000000038007,1202,GRUPO MEDICO DE DIOS INC.,2020-04-17 9:40:20,2020-04-17 9:40:20,2020-04-17,0,0,4,0,0,0,0,0
DOH000000000038007,5975,GRUPO MEDICO DE DIOS INC.,2020-04-22 8:43:32,2020-04-22 8:43:32,2020-04-22,0,0,3,0,0,0,0,0
DOH000000000038007,2691,GRUPO MEDICO DE DIOS INC.,2020-04-19 8:11:17,2020-04-19 8:11:17,2020-04-19,0,0,4,0,0,0,0,0
DOH000000000038008,6130,SALUBRIS INC.,2020-04-22 9:21:46,2020-04-22 9:21:46,2020-04-22,0,0,8,0,5,0,0,0
DOH000000000038008,1209,SALUBRIS INC.,2020-04-17 9:43:06,2020-04-17 9:43:06,2020-04-17,0,0,8,0,5,0,0,0
DOH000000000038008,3953,SALUBRIS INC.,2020-04-20 9:56:47,2020-04-20 9:56:47,2020-04-20,0,0,8,0,5,0,0,0
DOH000000000038008,4752,SALUBRIS INC.,2020-04-21 8:31:38,2020-04-21 8:31:38,2020-04-21,0,0,8,0,5,0,0,0
DOH000000000038008,618,SALUBRIS INC.,2020-04-16 15:37:35,2020-04-16 15:37:35,2020-04-16,0,0,8,0,5,0,0,0
DOH000000000038008,1751,SALUBRIS INC.,2020-04-18 7:59:04,2020-04-18 7:59:04,2020-04-18,0,0,8,0,5,0,0,0
DOH000000000038008,2563,SALUBRIS INC.,2020-04-19 7:40:26,2020-04-19 7:40:26,2020-04-19,0,0,8,0,5,0,0,0
DOH000000000038114,6582,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC",2020-04-22 15:05:52,2020-04-22 15:05:52,2020-04-22,4,3,0,0,0,0,0,0
DOH000000000038114,5170,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC",2020-04-21 11:30:54,2020-04-21 11:30:54,2020-04-21,0,0,0,0,5,4,0,0
DOH000000000038114,385,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC",2020-04-16 10:46:20,2020-04-16 10:46:20,2020-04-16,0,0,9,5,0,0,0,1
DOH000000000038151,2720,DARAGA DOCTORS HOSPITAL,2020-04-19 8:16:07,2020-04-19 8:16:07,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000038151,219,DARAGA DOCTORS HOSPITAL,2020-04-16 8:43:25,2020-04-16 8:43:25,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000038151,3797,DARAGA DOCTORS HOSPITAL,2020-04-20 8:47:42,2020-04-20 8:47:42,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000038151,5922,DARAGA DOCTORS HOSPITAL,2020-04-22 8:32:39,2020-04-22 8:32:39,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000038151,1822,DARAGA DOCTORS HOSPITAL,2020-04-18 8:08:43,2020-04-18 8:08:43,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000038151,4944,DARAGA DOCTORS HOSPITAL,2020-04-21 9:19:58,2020-04-21 9:19:58,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000038151,937,DARAGA DOCTORS HOSPITAL,2020-04-17 8:11:58,2020-04-17 8:11:58,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000038153,6470,OSPITAL NG LUNGSOD NG SAN JOSE,2020-04-22 13:13:28,2020-04-22 13:13:28,2020-04-22,0,0,0,3,0,0,0,0
DOH000000000038207,779,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL,2020-04-17 7:17:21,2020-04-17 7:17:21,2020-04-17,0,0,1,1,0,0,0,0
DOH000000000038207,5558,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL,2020-04-22 7:09:04,2020-04-22 7:09:04,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000038207,4439,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL,2020-04-21 7:16:56,2020-04-21 7:16:56,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000038207,2515,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL,2020-04-19 7:15:09,2020-04-19 7:15:09,2020-04-19,0,0,1,1,0,0,0,0
DOH000000000038207,3386,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL,2020-04-20 7:11:33,2020-04-20 7:11:33,2020-04-20,0,0,1,1,0,0,0,0
DOH000000000038207,1638,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL,2020-04-18 7:09:59,2020-04-18 7:09:59,2020-04-18,0,0,1,1,0,0,0,0
DOH000000000038213,3274,BATARAZA DISTRICT HOSPITAL,2020-04-19 18:13:36,2020-04-19 18:13:36,2020-04-19,15,0,0,0,15,0,0,0
DOH000000000038213,3554,BATARAZA DISTRICT HOSPITAL,2020-04-20 8:00:30,2020-04-20 8:00:30,2020-04-20,0,0,0,0,15,0,0,0
DOH000000000038213,5645,BATARAZA DISTRICT HOSPITAL,2020-04-22 7:40:25,2020-04-22 7:40:25,2020-04-22,0,0,0,0,15,0,0,0
DOH000000000038213,4865,BATARAZA DISTRICT HOSPITAL,2020-04-21 8:56:50,2020-04-21 8:56:50,2020-04-21,0,0,15,0,15,0,0,0
DOH000000000038213,818,BATARAZA DISTRICT HOSPITAL,2020-04-17 7:41:10,2020-04-17 7:41:10,2020-04-17,15,0,15,0,15,0,0,0
DOH000000000038394,5346,"SAINT GABRIEL MEDICAL CENTER, INC.",2020-04-21 15:07:34,2020-04-21 15:07:34,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000038396,6265,"ORTIGAS HOSPITAL AND HEALTHCARE CENTER, INC.",2020-04-22 10:15:05,2020-04-22 10:15:05,2020-04-22,1,0,1,3,0,0,0,0
DOH000000000038399,6199,VILLANUEVA-TANCHULING MATERNITY AND GENERAL HOSPITAL INCORPO,2020-04-22 9:45:18,2020-04-22 9:45:18,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000038399,4920,VILLANUEVA-TANCHULING MATERNITY AND GENERAL HOSPITAL INCORPO,2020-04-21 9:11:56,2020-04-21 9:11:56,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000038399,3698,VILLANUEVA-TANCHULING MATERNITY AND GENERAL HOSPITAL INCORPO,2020-04-20 8:23:40,2020-04-20 8:23:40,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000038399,2231,VILLANUEVA-TANCHULING MATERNITY AND GENERAL HOSPITAL INCORPO,2020-04-18 11:57:25,2020-04-18 11:57:25,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000038399,2471,VILLANUEVA-TANCHULING MATERNITY AND GENERAL HOSPITAL INCORPO,2020-04-19 6:38:43,2020-04-19 6:38:43,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000038403,5154,EROS MEDICAL CLINIC,2020-04-21 11:16:56,2020-04-21 11:16:56,2020-04-21,0,0,1,0,0,0,0,0
DOH000000000038403,1339,EROS MEDICAL CLINIC,2020-04-17 11:31:21,2020-04-17 11:31:21,2020-04-17,0,0,1,0,0,0,0,0
DOH000000000038403,611,EROS MEDICAL CLINIC,2020-04-16 15:26:54,2020-04-16 15:26:54,2020-04-16,0,0,1,0,0,0,0,0
DOH000000000038403,3938,EROS MEDICAL CLINIC,2020-04-20 9:49:28,2020-04-20 9:49:28,2020-04-20,0,0,1,0,0,0,0,0
DOH000000000038403,5503,EROS MEDICAL CLINIC,2020-04-22 5:50:14,2020-04-22 5:50:14,2020-04-22,0,0,1,0,0,0,0,0
DOH000000000038403,2539,EROS MEDICAL CLINIC,2020-04-19 7:29:46,2020-04-19 7:29:46,2020-04-19,0,0,1,0,0,0,0,0
DOH000000000038403,2274,EROS MEDICAL CLINIC,2020-04-18 13:25:27,2020-04-18 13:25:27,2020-04-18,0,0,1,0,0,0,0,0
DOH000000000038479,4339,DR. RAMON B. GUSTILO HOSPITAL,2020-04-20 19:12:30,2020-04-20 19:12:30,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000038479,5462,DR. RAMON B. GUSTILO HOSPITAL,2020-04-21 18:28:08,2020-04-21 18:28:08,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000038480,3260,"SURIGAO DOCTORS' HOSPITAL, INC.",2020-04-19 17:31:34,2020-04-19 17:31:34,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000038480,2295,"SURIGAO DOCTORS' HOSPITAL, INC.",2020-04-18 13:58:52,2020-04-18 13:58:52,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000038480,1554,"SURIGAO DOCTORS' HOSPITAL, INC.",2020-04-17 17:28:47,2020-04-17 17:28:47,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000038480,532,"SURIGAO DOCTORS' HOSPITAL, INC.",2020-04-16 13:55:48,2020-04-16 13:55:48,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000038480,5325,"SURIGAO DOCTORS' HOSPITAL, INC.",2020-04-21 14:35:59,2020-04-21 14:35:59,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000038480,6136,"SURIGAO DOCTORS' HOSPITAL, INC.",2020-04-22 9:22:38,2020-04-22 9:22:38,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000038480,4187,"SURIGAO DOCTORS' HOSPITAL, INC.",2020-04-20 14:01:54,2020-04-20 14:01:54,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000038481,6518,SUAL PRIMARY CARE FACILITY - INFIRMARY,2020-04-22 14:04:35,2020-04-22 14:04:35,2020-04-22,0,0,0,0,0,0,0,0
