hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask
DOH000000000003418,1586,"SAINT JUDE'S HOSPITAL, INC.",2020-04-24 15:20:03,2020-04-24 15:20:03,2020-04-24,10,50,10,10,5,5,10,100,10
DOH000000000003558,168,LUCENA MMG GENERAL HOSPITAL,2020-04-17 11:29:59,2020-04-17 11:29:59,2020-04-17,15,50,15,10,0,50,3,0,0
DOH000000000003561,1294,MANUEL J. SANTOS HOSPITAL,2020-04-24 12:26:36,2020-04-24 12:26:36,2020-04-24,150,12000,5000,10,60,260,0,300,20
DOH000000000003566,632,"SOLLER GENERAL HOSPITAL, INC.",2020-04-18 10:34:44,2020-04-18 10:34:44,2020-04-18,50,8000,300,10,20,300,30,1150,103
DOH000000000003674,972,MARANDING COMMUNITY HOSPITAL,2020-04-24 9:25:23,2020-04-24 9:25:23,2020-04-24,5,50,10,10,3,2,10,40,5
DOH000000000003674,186,MARANDING COMMUNITY HOSPITAL,2020-04-17 11:42:56,2020-04-17 11:42:56,2020-04-17,5,100,10,10,5,5,20,30,8
DOH000000000003808,716,"BRENT HOSPITAL AND COLLEGES, INC.",2020-04-24 6:30:28,2020-04-24 6:30:28,2020-04-24,10,100,50,10,25,50,100,50,5
DOH000000000003906,1320,BUKIDNON PROVINCIAL HOSPITAL - KIBAWE,2020-04-24 12:44:22,2020-04-24 12:44:22,2020-04-24,7,396,227,10,29,296,41,125,207
DOH000000000003940,1050,ST. MICHAEL MEDICAL HOSPITAL,2020-04-24 10:03:36,2020-04-24 10:03:36,2020-04-24,14,600,71,10,47,47,9,50,0
DOH000000000004072,1682,LAPU-LAPU CITY HOSPITAL,2020-04-24 15:59:12,2020-04-24 15:59:12,2020-04-24,25,800,100,10,83,10,100,300,130
DOH000000000004185,1732,CONG. LAMBERTO L. MACIAS MEMORIAL HOSPITAL,2020-04-24 16:29:12,2020-04-24 16:29:12,2020-04-24,20,2000,150,10,30,20,75,250,65
DOH000000000004185,653,CONG. LAMBERTO L. MACIAS MEMORIAL HOSPITAL,2020-04-18 13:48:00,2020-04-18 13:48:00,2020-04-18,20,2000,150,10,20,0,50,150,50
DOH000000000004213,292,RAGAY DISTRICT HOSPITAL,2020-04-17 14:06:26,2020-04-17 14:06:26,2020-04-17,40,2500,40,10,0,20,0,1050,0
DOH000000000004232,1147,"NUESTRO SE?OR STO. NI?O HOSPITAL, INC.",2020-04-24 10:47:44,2020-04-24 10:47:44,2020-04-24,10,500,10,10,15,10,10,300,10
DOH000000000004232,47,"NUESTRO SE?OR STO. NI?O HOSPITAL, INC.",2020-04-17 8:36:35,2020-04-17 8:36:35,2020-04-17,10,300,20,10,15,10,10,100,10
DOH000000000004346,1089,BALLESTEROS DISTRICT HOSPITAL,2020-04-24 10:19:30,2020-04-24 10:19:30,2020-04-24,10,1000,10,10,10,10,10,10,10
DOH000000000004346,54,BALLESTEROS DISTRICT HOSPITAL,2020-04-17 8:46:17,2020-04-17 8:46:17,2020-04-17,10,1000,10,10,10,10,10,10,10
DOH000000000004384,953,OUR LADY OF LOURDES HOSPITAL,2020-04-24 9:16:31,2020-04-24 9:16:31,2020-04-24,30,100,100,10,30,10,20,100,30
DOH000000000004384,92,OUR LADY OF LOURDES HOSPITAL,2020-04-17 9:54:05,2020-04-17 9:54:05,2020-04-17,30,100,100,10,30,10,20,100,30
DOH000000000004507,1238,NAGA CITY HOSPITAL,2020-04-24 11:42:54,2020-04-24 11:42:54,2020-04-24,40,100,100,10,100,250,163,550,13
DOH000000000004592,603,ZAMBOANGA PUERICULTURE CENTER MATERNITY LYING-IN HOSPITAL,2020-04-18 6:38:58,2020-04-18 6:38:58,2020-04-18,12,100,200,10,10,5,30,200,10
DOH000000000004611,423,D.O. PLAZA MEMORIAL HOSPITAL,2020-04-17 15:45:27,2020-04-17 15:45:27,2020-04-17,150,300,20,10,50,10,150,100,50
DOH000000000004635,1628,"OUR LADY OF ROSARY HOSPITAL, INC.",2020-04-24 15:38:29,2020-04-24 15:38:29,2020-04-24,10,224,180,10,10,100,50,224,120
DOH000000000004695,1920,DE JESUS GENERAL HOSPITAL,2020-04-25 9:19:05,2020-04-25 9:19:05,2020-04-25,15,400,100,10,0,10,10,50,10
DOH000000000004766,1100,ST. JOSEPH INFIRMARY,2020-04-24 10:25:12,2020-04-24 10:25:12,2020-04-24,30,500,120,10,20,250,20,500,50
DOH000000000004804,1246,TANHO MEDICAL CLINIC,2020-04-24 11:47:58,2020-04-24 11:47:58,2020-04-24,10,100,50,10,10,5,10,50,20
DOH000000000004804,464,TANHO MEDICAL CLINIC,2020-04-17 16:07:36,2020-04-17 16:07:36,2020-04-17,10,100,50,10,6,5,10,50,20
DOH000000000004818,1133,ESTHER HOSPITAL,2020-04-24 10:41:46,2020-04-24 10:41:46,2020-04-24,30,100,20,10,8,5,45,10,10
DOH000000000004818,147,ESTHER HOSPITAL,2020-04-17 11:13:29,2020-04-17 11:13:29,2020-04-17,30,100,20,10,5,5,45,20,10
DOH000000000004859,1125,SANTO NINO DE CASIPIT GENERAL HOSPITAL,2020-04-24 10:38:18,2020-04-24 10:38:18,2020-04-24,10,10,10,10,10,10,10,10,8
DOH000000000004861,1084,LU CLINIC AND HOSPITAL,2020-04-24 10:16:48,2020-04-24 10:16:48,2020-04-24,25,100,25,10,5,10,25,100,10
DOH000000000004861,165,LU CLINIC AND HOSPITAL,2020-04-17 11:26:33,2020-04-17 11:26:33,2020-04-17,25,100,25,10,5,10,25,100,10
DOH000000000004862,852,LUCAS-PAGUILA MEDICAL CLINIC AND HOSPITAL,2020-04-24 8:39:18,2020-04-24 8:39:18,2020-04-24,20,400,150,10,20,20,100,300,0
DOH000000000005034,1971,WESTERN VISAYAS MEDICAL CENTER,2020-04-25 15:49:22,2020-04-25 15:49:22,2020-04-25,300,4000,5000,10,10,50,200,10000,100
DOH000000000005083,1969,SAN ISIDRO HOSPITAL,2020-04-25 15:48:39,2020-04-25 15:48:39,2020-04-25,90,100,300,10,90,50,30,100,100
DOH000000000005122,964,JESUS NAZARENE GENERAL HOSPITAL,2020-04-24 9:20:50,2020-04-24 9:20:50,2020-04-24,52,600,200,10,42,239,569,0,8
DOH000000000005166,639,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN,2020-04-18 11:49:11,2020-04-18 11:49:11,2020-04-18,40,400,170,10,50,70,10,1360,15
DOH000000000005180,1864,"ISULAN DOCTORS SPECIALIST CENTER, INC.",2020-04-24 20:09:54,2020-04-24 20:09:54,2020-04-24,10,50,20,10,20,20,25,50,25
DOH000000000005419,1043,"SULTAN KUDARAT MEDICAL SPECIALIST CENTER, INC.",2020-04-24 10:01:06,2020-04-24 10:01:06,2020-04-24,8,1350,84,10,21,0,28,100,36
DOH000000000005419,128,"SULTAN KUDARAT MEDICAL SPECIALIST CENTER, INC.",2020-04-17 10:53:59,2020-04-17 10:53:59,2020-04-17,8,1400,84,10,21,0,28,100,37
DOH000000000005463,1922,"ST. MAZENOD HOSPITAL, INC.",2020-04-25 9:30:54,2020-04-25 9:30:54,2020-04-25,15,950,672,10,0,0,10,100,109
DOH000000000005501,188,PINAMALAYAN DOCTORS HOSPITAL,2020-04-17 11:48:04,2020-04-17 11:48:04,2020-04-17,53,50,100,10,25,100,28,100,9
DOH000000000005501,1826,PINAMALAYAN DOCTORS HOSPITAL,2020-04-24 17:50:44,2020-04-24 17:50:44,2020-04-24,53,50,100,10,25,100,28,100,9
DOH000000000005617,1929,"SACRED HEART HOSPITAL OF MALOLOS, INC.",2020-04-25 10:38:57,2020-04-25 10:38:57,2020-04-25,250,1200,500,10,20,300,23,560,200
DOH000000000005630,1384,BADIAN DISTRICT HOSPITAL,2020-04-24 13:29:12,2020-04-24 13:29:12,2020-04-24,30,1000,10,10,10,0,30,200,0
DOH000000000005641,263,DAVAO ORIENTAL PROV'L HOSP- GOV. GENEROSO,2020-04-17 13:33:13,2020-04-17 13:33:13,2020-04-17,10,50,0,10,10,0,100,200,10
DOH000000000005735,45,KASIBU MUNICIPAL HOSPITAL,2020-04-17 8:33:40,2020-04-17 8:33:40,2020-04-17,10,0,100,10,20,100,20,300,0
DOH000000000005735,766,KASIBU MUNICIPAL HOSPITAL,2020-04-24 7:56:03,2020-04-24 7:56:03,2020-04-24,10,0,100,10,10,100,20,0,0
DOH000000000005758,1232,LOURDES HOSPITAL,2020-04-24 11:37:36,2020-04-24 11:37:36,2020-04-24,20,400,400,10,20,400,20,150,20
DOH000000000005792,1904,BASEY DISTRICT HOSPITAL,2020-04-25 8:01:24,2020-04-25 8:01:24,2020-04-25,50,3000,300,10,0,300,50,3000,0
DOH000000000005934,1812,ROMBLON DISTRICT HOSPITAL,2020-04-24 17:36:52,2020-04-24 17:36:52,2020-04-24,10,300,10,10,10,10,10,200,10
DOH000000000005938,387,TORRIJOS MUNICIPAL HOSPITAL,2020-04-17 15:28:13,2020-04-17 15:28:13,2020-04-17,6,100,0,10,10,100,6,0,20
DOH000000000005987,1354,RAMIRO COMMUNITY HOSPITAL,2020-04-24 13:14:32,2020-04-24 13:14:32,2020-04-24,0,4900,2000,10,0,0,200,150,500
DOH000000000005991,1481,ANDOT MEDICAL CLINIC,2020-04-24 14:27:36,2020-04-24 14:27:36,2020-04-24,10,5,0,10,0,0,10,50,18
DOH000000000006019,651,J. CABAHUG HOSPITAL,2020-04-18 13:37:05,2020-04-18 13:37:05,2020-04-18,10,300,50,10,70,10,50,800,10
DOH000000000006878,254,ESPERANZA MEDICARE COMMUNITY HOSPITAL,2020-04-17 13:23:51,2020-04-17 13:23:51,2020-04-17,7,600,30,10,1,0,40,250,60
DOH000000000007014,1400,"STA. MARIA VILLAGE HOSPITAL, INC.",2020-04-24 13:37:25,2020-04-24 13:37:25,2020-04-24,20,300,15,10,0,2,30,100,100
DOH000000000007081,1318,"J.P. SIOSON GENERAL HOSPITAL AND COLLEGES, INC",2020-04-24 12:43:23,2020-04-24 12:43:23,2020-04-24,10,700,1700,10,10,0,100,350,20
DOH000000000007483,1483,IROSIN DISTRICT HOSPITAL,2020-04-24 14:28:35,2020-04-24 14:28:35,2020-04-24,20,200,150,10,32,150,35,464,12
DOH000000000007512,402,"CAGAYAN DE ORO POLYMEDIC GENERAL HOSPITAL, INC.",2020-04-17 15:37:08,2020-04-17 15:37:08,2020-04-17,22,100,50,10,0,0,30,70,4
DOH000000000007711,78,LANCETA MEDICAL HOSPITAL,2020-04-17 9:37:57,2020-04-17 9:37:57,2020-04-17,4,50,6,10,6,6,6,40,4
DOH000000000007734,1609,LUUK DISTRICT HOSPITAL,2020-04-24 15:32:59,2020-04-24 15:32:59,2020-04-24,10,1500,50,10,38,10,200,1500,70
DOH000000000007971,1755,WILFREDO C. PALMA MEMORIAL HOSPITAL,2020-04-24 16:42:03,2020-04-24 16:42:03,2020-04-24,48,4000,40,10,37,20,30,70,15
DOH000000000007972,1948,AISAH MEDICAL HOSPITAL,2020-04-25 12:54:37,2020-04-25 12:54:37,2020-04-25,20,50,0,10,5,0,10,20,5
DOH000000000009771,516,RENMAR SPECIALISTS' HOSPITAL,2020-04-17 16:52:05,2020-04-17 16:52:05,2020-04-17,2,100,0,10,0,0,20,0,0
DOH000000000009771,643,RENMAR SPECIALISTS' HOSPITAL,2020-04-18 12:18:25,2020-04-18 12:18:25,2020-04-18,2,70,0,10,0,0,16,0,0
DOH000000000023614,1635,HOLY TRINITY HOSPITAL,2020-04-24 15:40:59,2020-04-24 15:40:59,2020-04-24,10,400,200,10,70,200,30,2000,20
DOH000000000023761,1197,ST. JUDE THADDEUS GENERAL HOSPITAL (SJTGH),2020-04-24 11:19:28,2020-04-24 11:19:28,2020-04-24,25,350,50,10,10,15,10,350,0
DOH000000000023761,518,ST. JUDE THADDEUS GENERAL HOSPITAL (SJTGH),2020-04-17 16:54:16,2020-04-17 16:54:16,2020-04-17,10,350,50,10,10,10,10,350,0
DOH000000000023764,276,"C.D.O. POLYMEDIC MEDICAL PLAZA, INC.",2020-04-17 13:42:44,2020-04-17 13:42:44,2020-04-17,50,15000,7000,10,33,0,24,450,22
DOH000000000024002,1590,TIGAON PRIMARY HOSPITAL,2020-04-24 15:21:24,2020-04-24 15:21:24,2020-04-24,10,400,20,10,0,0,10,0,10
DOH000000000025693,795,MAASIN MATERNITY & CHILDREN HOSPITAL,2020-04-24 8:15:32,2020-04-24 8:15:32,2020-04-24,30,500,200,10,20,50,40,350,5
DOH000000000030050,1445,BAGGAO DISTRICT HOSPITAL,2020-04-24 14:09:51,2020-04-24 14:09:51,2020-04-24,0,10,0,10,0,6,10,50,10
DOH000000000030122,1582,STO. CRISTO MILAGROSO HOSPITAL,2020-04-24 15:18:31,2020-04-24 15:18:31,2020-04-24,10,100,10,10,10,10,20,100,10
DOH000000000031928,1270,MIDWAY HOSPITAL,2020-04-24 12:01:57,2020-04-24 12:01:57,2020-04-24,11,100,50,10,2,50,10,100,10
DOH000000000031939,1298,CEM MEDICAL SPECIALIST HOSPITAL,2020-04-24 12:31:15,2020-04-24 12:31:15,2020-04-24,7,300,100,10,7,20,12,0,12
DOH000000000032074,1074,ORAS DOCTORS HOSPITAL,2020-04-24 10:13:47,2020-04-24 10:13:47,2020-04-24,2,100,200,10,0,200,5,300,3
DOH000000000032095,1684,CORAZON C. AQUINO MEMORIAL HOSPITAL,2020-04-24 15:59:35,2020-04-24 15:59:35,2020-04-24,0,150,0,10,0,0,30,100,100
DOH000000000032104,602,OWWA MISAMIS ORIENTAL PROVINCIAL HOSPITAL- ALUBIJID,2020-04-18 6:33:47,2020-04-18 6:33:47,2020-04-18,10,100,100,10,10,15,15,150,100
DOH000000000032209,324,CALAYAN INFIRMARY,2020-04-17 14:47:53,2020-04-17 14:47:53,2020-04-17,10,500,10,10,0,10,50,100,30
DOH000000000032447,640,"IROSIN GENERAL HOSPITAL, INC.",2020-04-18 12:00:23,2020-04-18 12:00:23,2020-04-18,5,100,20,10,2,0,20,20,10
DOH000000000032447,1188,"IROSIN GENERAL HOSPITAL, INC.",2020-04-24 11:13:54,2020-04-24 11:13:54,2020-04-24,5,100,20,10,2,0,20,20,10
DOH000000000032883,1362,TANQUE MEMORIAL CLINIC AND HOSPITAL,2020-04-24 13:18:39,2020-04-24 13:18:39,2020-04-24,10,40,40,10,10,10,15,50,0
DOH000000000032918,1049,CARMEN MUNICIPAL HOSPITAL,2020-04-24 10:02:51,2020-04-24 10:02:51,2020-04-24,10,100,10,10,10,10,10,100,0
DOH000000000032923,1206,DR. ABDULLAH HOSPITAL,2020-04-24 11:26:20,2020-04-24 11:26:20,2020-04-24,10,4,4,10,5,0,50,5,0
DOH000000000032924,1424,RANAO FAMILY MEDICAL CLINIC,2020-04-24 13:55:13,2020-04-24 13:55:13,2020-04-24,4,100,5,10,5,0,0,100,0
DOH000000000033921,1537,"SAN MATEO DOCTORS HOSPITAL, INC.",2020-04-24 14:53:26,2020-04-24 14:53:26,2020-04-24,25,50,45,10,0,0,56,0,0
DOH000000000035325,55,CAPAS MEDICAL CENTER,2020-04-17 8:52:28,2020-04-17 8:52:28,2020-04-17,10,10,500,10,20,30,30,200,30
DOH000000000035379,1000,DR. CABUCO HOSPITAL,2020-04-24 9:34:39,2020-04-24 9:34:39,2020-04-24,10,10,10,10,5,0,10,10,0
DOH000000000035952,1041,DR. FRANCISCO C. PARCON CLINIC & HOSPITAL,2020-04-24 10:00:57,2020-04-24 10:00:57,2020-04-24,8,100,50,10,4,0,15,100,9
DOH000000000036844,882,"ST. BENEDICT HOSPITAL OF DAVAO DEL SUR, INC (new)",2020-04-24 8:51:14,2020-04-24 8:51:14,2020-04-24,30,1000,100,10,20,30,50,100,50
DOH000000000036847,444,ST. JUDE HOSPITAL,2020-04-17 15:55:00,2020-04-17 15:55:00,2020-04-17,30,200,30,10,12,0,30,300,20
DOH000000000037097,347,"MATALAM MIDWAY HOSPITAL, INC.",2020-04-17 14:58:30,2020-04-17 14:58:30,2020-04-17,20,850,200,10,0,50,50,50,15
DOH000000000037369,1685,"DR. RAMON PESANTE CLINIC AND HOSPITAL, INC.",2020-04-24 15:59:35,2020-04-24 15:59:35,2020-04-24,10,10,10,10,10,10,5,10,10
DOH000000000037369,445,"DR. RAMON PESANTE CLINIC AND HOSPITAL, INC.",2020-04-17 15:55:08,2020-04-17 15:55:08,2020-04-17,10,10,10,10,10,10,5,10,10
DOH000000000037488,1753,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-24 16:41:14,2020-04-24 16:41:14,2020-04-24,15,7500,350,10,0,0,70,180,90
DOH000000000037488,510,DAET DOCTORS HOSPITAL INCORPORATED,2020-04-17 16:42:26,2020-04-17 16:42:26,2020-04-17,18,7800,400,10,0,0,80,207,100
DOH000000000037491,734,SAINT PASCAL DE BAYLON HOSPITAL CORPORATION,2020-04-24 7:16:39,2020-04-24 7:16:39,2020-04-24,10,500,100,10,35,10,50,200,20
DOH000000000037937,1201,PANGANTUCAN MEDICAL HOSPITAL,2020-04-24 11:24:36,2020-04-24 11:24:36,2020-04-24,5,100,50,10,10,10,15,100,20
DOH000000000038486,1019,CATBALOGAN DOCTORS HOSPITAL,2020-04-24 9:44:39,2020-04-24 9:44:39,2020-04-24,30,250,250,10,0,50,50,140,4
DOH000000000000767,1148,ST. JOSEPH SOUTHERN BUKIDNON HOSPITAL,2020-04-24 10:47:45,2020-04-24 10:47:45,2020-04-24,10,500,9,11,24,9,112,250,15
DOH000000000002479,390,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-17 15:30:35,2020-04-17 15:30:35,2020-04-17,16,1013,432,11,19,1974,17,5000,200
DOH000000000003623,1162,LANAO DEL NORTE PROVINCIAL HOSPITAL,2020-04-24 10:55:39,2020-04-24 10:55:39,2020-04-24,0,508,0,11,10,256,11,119,5
DOH000000000003623,204,LANAO DEL NORTE PROVINCIAL HOSPITAL,2020-04-17 12:02:20,2020-04-17 12:02:20,2020-04-17,10,736,168,11,9,276,1,157,15
DOH000000000004472,239,CHILDREN'S MEDICAL CLINIC,2020-04-17 13:06:47,2020-04-17 13:06:47,2020-04-17,23,80,21,11,70,0,20,100,10
DOH000000000004472,1668,CHILDREN'S MEDICAL CLINIC,2020-04-24 15:54:30,2020-04-24 15:54:30,2020-04-24,23,80,21,11,70,0,20,95,10
DOH000000000004795,1722,FIRST FILIPINO SAINT HOSPITAL,2020-04-24 16:25:02,2020-04-24 16:25:02,2020-04-24,180,600,347,11,70,300,128,1317,145
DOH000000000005252,236,ABRA DE ILOG MUNICIPAL HOSPITAL,2020-04-17 13:01:54,2020-04-17 13:01:54,2020-04-17,8,2300,26,11,0,0,15,0,20
DOH000000000005252,1313,ABRA DE ILOG MUNICIPAL HOSPITAL,2020-04-24 12:41:05,2020-04-24 12:41:05,2020-04-24,20,2200,25,11,11,18,0,0,20
DOH000000000005296,487,LAMBAYONG DISTRICT HOSPITAL,2020-04-17 16:27:55,2020-04-17 16:27:55,2020-04-17,47,200,100,11,47,10,10,150,13
DOH000000000005976,122,CANDON ST. MARTIN DE PORRES HOSPITAL,2020-04-17 10:39:33,2020-04-17 10:39:33,2020-04-17,18,1000,300,11,40,50,5,500,150
DOH000000000006720,1383,A.M. YUMENA GENERAL HOSPITAL INC.,2020-04-24 13:29:05,2020-04-24 13:29:05,2020-04-24,36,100,9,11,0,56,33,200,2
DOH000000000007510,442,Mindanao Central Sanitarium,2020-04-17 15:54:41,2020-04-17 15:54:41,2020-04-17,5,7000,1100,11,25,5,48,6000,78
DOH000000000007510,1631,Mindanao Central Sanitarium,2020-04-24 15:39:23,2020-04-24 15:39:23,2020-04-24,9,7000,100,11,15,5,108,5300,619
DOH000000000023598,1398,SAN JOSE DISTRICT HOSPITAL,2020-04-24 13:35:44,2020-04-24 13:35:44,2020-04-24,37,200,50,11,112,20,130,450,11
DOH000000000000289,210,DUBONGCOS MEDICAL CLINIC,2020-04-17 12:16:48,2020-04-17 12:16:48,2020-04-17,10,50,10,12,12,10,10,5,12
DOH000000000000289,1175,DUBONGCOS MEDICAL CLINIC,2020-04-24 11:01:05,2020-04-24 11:01:05,2020-04-24,10,50,10,12,12,10,10,5,12
DOH000000000000425,1907,BASILAN COMMUNITY HOSPITAL,2020-04-25 8:24:17,2020-04-25 8:24:17,2020-04-25,12,2000,13,12,50,20,30,1000,100
DOH000000000000495,2029,DR. HENRY M. DE VILLA MEMORIAL HOSPITAL,2020-04-26 13:35:21,2020-04-26 13:35:21,2020-04-26,5,200,100,12,5,20,20,200,20
DOH000000000000495,201,DR. HENRY M. DE VILLA MEMORIAL HOSPITAL,2020-04-17 12:00:04,2020-04-17 12:00:04,2020-04-17,5,200,100,12,5,20,20,200,20
DOH000000000000501,1979,EMIL JOANNA GENERAL HOSPITAL,2020-04-25 17:42:42,2020-04-25 17:42:42,2020-04-25,12,600,50,12,12,20,15,500,0
DOH000000000001656,1189,BUKIDNON PROVINCIAL HOSPITAL - KALILANGAN,2020-04-24 11:13:58,2020-04-24 11:13:58,2020-04-24,8,5400,100,12,0,0,1,900,143
DOH000000000001656,497,BUKIDNON PROVINCIAL HOSPITAL - KALILANGAN,2020-04-17 16:35:27,2020-04-17 16:35:27,2020-04-17,8,100,50,12,0,0,1,900,70
DOH000000000002060,50,TINAMBAC MUNICIPAL HOSPITAL,2020-04-17 8:41:16,2020-04-17 8:41:16,2020-04-17,20,0,34,12,10,26,34,50,2
DOH000000000002597,1519,"ST. JOHN GENERAL HOSPITAL OF BUUG, INC.",2020-04-24 14:46:05,2020-04-24 14:46:05,2020-04-24,20,700,190,12,0,3,0,150,0
DOH000000000003199,1404,BACNOTAN DISTRICT HOSPITAL,2020-04-24 13:38:50,2020-04-24 13:38:50,2020-04-24,107,300,300,12,0,0,56,600,91
DOH000000000003374,383,WESTERN PANGASINAN DISTRICT HOSPITAL,2020-04-17 15:25:03,2020-04-17 15:25:03,2020-04-17,14,200,100,12,14,7,20,100,0
DOH000000000003625,452,MISAMIS UNIVERSITY MEDICAL CENTER,2020-04-17 15:59:47,2020-04-17 15:59:47,2020-04-17,16,80,1300,12,5,10,16,50,20
DOH000000000003625,1650,MISAMIS UNIVERSITY MEDICAL CENTER,2020-04-24 15:46:17,2020-04-24 15:46:17,2020-04-24,21,100,400,12,6,10,42,100,12
DOH000000000023766,934,PHILSAGA MINING HOSPITAL,2020-04-24 9:09:19,2020-04-24 9:09:19,2020-04-24,0,500,36,12,24,0,12,100,0
DOH000000000025677,1466,"GRAMAN MEDICAL AND MATERNITY HOSPITAL, INC.",2020-04-24 14:22:21,2020-04-24 14:22:21,2020-04-24,17,900,197,12,20,197,97,197,5
DOH000000000032023,1679,"DIVINE MERCY WELLNESS CENTER, INC.",2020-04-24 15:57:46,2020-04-24 15:57:46,2020-04-24,0,51780,3700,12,20,0,0,4200,44
DOH000000000032445,1493,BARRIOS-BUSINOS MEDICAL CLINIC AND HOSPITAL,2020-04-24 14:34:14,2020-04-24 14:34:14,2020-04-24,12,12,12,12,12,12,12,12,12
DOH000000000037412,1863,HOSPITAL DE ZAMBOANGA INC.,2020-04-24 20:02:50,2020-04-24 19:42:14,2020-04-24,0,1674,500,12,2,0,10,440,12
DOH000000000038511,945,JESUS HEALING HANDS INFIRMARY INC.,2020-04-24 9:12:39,2020-04-24 9:12:39,2020-04-24,27,402,52,12,12,38,63,1371,50
DOH000000000000357,221,"IMMACULATE HEART OF MARY HOSPITAL, INC.",2020-04-17 12:37:40,2020-04-17 12:37:40,2020-04-17,8,1000,3000,13,26,14,70,200,31
DOH000000000002479,1816,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-24 17:40:42,2020-04-24 17:40:42,2020-04-24,114,644,472,13,5,100,40,4009,3
DOH000000000003831,725,CATAINGAN DISTRICT HOSPITAL,2020-04-24 6:55:08,2020-04-24 6:55:08,2020-04-24,10,2000,13,13,13,13,20,500,20
DOH000000000004506,1375,PINTUYAN DISTRICT HOSPITAL,2020-04-24 13:25:33,2020-04-24 13:25:33,2020-04-24,20,50,40,13,4,130,0,100,0
DOH000000000005157,228,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - MAGSAYSAY,2020-04-17 12:47:58,2020-04-17 12:47:58,2020-04-17,15,250,400,13,5,40,100,350,100
DOH000000000005157,996,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - MAGSAYSAY,2020-04-24 9:33:39,2020-04-24 9:33:39,2020-04-24,15,250,400,13,100,40,100,100,350
DOH000000000005829,827,EASTERN PANGASINAN DISTRICT HOSPITAL,2020-04-24 8:26:14,2020-04-24 8:26:14,2020-04-24,5,1050,100,13,113,60,104,3200,0
DOH000000000005985,915,MT. CARMEL HOSPITAL MEDICAL CENTER OF BULACAN CORPORATION,2020-04-24 9:03:02,2020-04-24 9:03:02,2020-04-24,10,65,100,13,10,50,20,50,0
DOH000000000006714,1259,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - BALINGASAG,2020-04-24 11:57:34,2020-04-24 11:57:34,2020-04-24,17,900,300,13,0,0,41,340,455
DOH000000000032023,77,"DIVINE MERCY WELLNESS CENTER, INC.",2020-04-17 9:37:07,2020-04-17 9:37:07,2020-04-17,0,58380,4000,13,20,0,0,4000,80
DOH000000000000642,769,"MALAYBALAY POLYMEDIC GENERAL HOSPITAL, INC.",2020-04-24 7:59:43,2020-04-24 7:59:43,2020-04-24,20,7070,1876,14,33,13,127,121,330
DOH000000000000642,205,"MALAYBALAY POLYMEDIC GENERAL HOSPITAL, INC.",2020-04-17 12:04:47,2020-04-17 12:04:47,2020-04-17,40,14000,2135,14,33,7,115,304,11
DOH000000000000758,1593,"ST. CLARE?S MEDICAL CENTER, INC.",2020-04-24 15:22:14,2020-04-24 15:22:14,2020-04-24,60,2900,300,14,138,100,786,38000,144
DOH000000000000758,501,"ST. CLARE?S MEDICAL CENTER, INC.",2020-04-17 16:36:05,2020-04-17 16:36:05,2020-04-17,12,1900,300,14,156,100,620,38000,60
DOH000000000002297,399,SAN ANTONIO CITY OF ILAGAN HOSPITAL,2020-04-17 15:34:52,2020-04-17 15:34:52,2020-04-17,10,2500,10,14,10,10,100,250,50
DOH000000000003468,675,CAMP LUKBAN STATION HOSPITAL,2020-04-18 18:32:38,2020-04-18 18:32:38,2020-04-18,385,20,0,14,0,0,28,350,177
DOH000000000003468,1583,CAMP LUKBAN STATION HOSPITAL,2020-04-24 15:19:11,2020-04-24 15:19:11,2020-04-24,385,2000,0,14,0,0,28,300,177
DOH000000000003521,1293,CAMP MELCHOR F. DELA CRUZ STATION HOSPITAL,2020-04-24 12:26:24,2020-04-24 12:26:24,2020-04-24,10,2420,14,14,10,10,79,625,19
DOH000000000003521,565,CAMP MELCHOR F. DELA CRUZ STATION HOSPITAL,2020-04-17 18:51:11,2020-04-17 18:51:11,2020-04-17,10,2420,14,14,10,10,79,625,19
DOH000000000003757,393,NAGUILIAN DISTRICT HOSPITAL,2020-04-17 15:32:16,2020-04-17 15:32:16,2020-04-17,99,1200,608,14,92,28,163,5500,42
DOH000000000003993,1523,TUBURAN DISTRICT HOSPITAL,2020-04-24 14:49:09,2020-04-24 14:49:09,2020-04-24,0,60,111,14,115,0,164,450,146
DOH000000000004757,522,"PREMIERE GENERAL HOSPITAL OF NUEVA ECIJA, BALER AURORA, INC.",2020-04-17 16:58:45,2020-04-17 16:58:45,2020-04-17,58,20670,2920,14,170,0,2,1350,0
DOH000000000004757,1776,"PREMIERE GENERAL HOSPITAL OF NUEVA ECIJA, BALER AURORA, INC.",2020-04-24 16:52:39,2020-04-24 16:52:39,2020-04-24,48,20000,2820,14,170,0,2,1300,0
